gparent,status,gen,case,Ngen,Ncase,dir,worker_id,elapsed_time,E_driver,IFAR,P_alpha_avg,P_driver_avg,P_electric_generated,P_electric_net,P_fus_avg,P_fus_peak,P_neutron_avg,Q_plant,Q_target,R_fuel,R_hotspot,R_target,TBR,Te0_peak,ablator,capital_cost,duty_cycle,eta_conversion,eta_coupling,eta_thermal,flattop_duration,levelized_CoE,max_Psol_R,max_beta_normal,max_flattop,max_fusion,max_hds03,max_ifar,max_log10_flattop,max_ne_peaking,max_oh_coil_j,max_oh_coil_stress,max_pl_stress,max_power_electric_net,max_q95,max_qpol_omp,max_tf_coil_j,max_tf_coil_stress,max_transport_error,max_zeff,max_ωpe_ωce,min_R0,min_capital_cost,min_flattop_duration,min_levelized_CoE,min_lh_power_threshold_fraction,min_log10_levelized_CoE,min_power_electric_net,min_q95,min_qmin,min_required_B0,min_βn,n_beams,ne0_peak,peak_wall_flux_avg,power_electric_net,rep_rate,rep_rate_pellet,req_flattop,req_power_electric_net,tau_pulse,zero_ohmic
/gen03/case06,success,3,6,30,50,ife_moop_run,7,1.4444608688354492,3.768519835224828,6.603635962832283,16.763196695756314,25.86875911859102,355.31376257341634,15.927440821130931,83.81598347878158,3.9246608301187926e6,67.05278678302525,1.0469301200440135,3.2400465400965373,1.080470181122533,0.3241410543367599,1.606035795937055,1.105381664021936,6.7278993031250005,HDC,31.51670927833761,2.1356236145441544e-8,0.07974676299189166,0.85,45.79442597517474,NaN,27.32336189219907,NaN,NaN,NaN,-3.9246608301187925e9,NaN,0.0,NaN,NaN,NaN,NaN,NaN,-15.927440821130931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.51670927833761,NaN,27.32336189219907,NaN,1.4365341342995421,0.8407255917886907,NaN,NaN,NaN,NaN,16.0,2.9343053690168466e31,2.614720622586202e-7,0.6407255917886907,6.864434910702202,6.864434910702203,NaN,84.07255917886907,3.111142639308221,NaN
/gen03/case07,success,3,7,30,50,ife_moop_run,8,1.357046127319336,2.0629902641374644,73.89745528581035,821.3751220414712,34.82602550458396,1417.5150606837963,1099.0920766896381,4106.875610207357,2.2887455785978e7,3285.5004881658847,4.451673189237503,117.92547529337767,4.147197906254166,1.24415937187625,4.683796322443999,1.105381664021936,2.72941184140625,HDC,26.95651687252746,1.7943783916443146e-7,0.11477715051821678,0.85,12.738871019396303,NaN,0.3746483086103053,NaN,NaN,NaN,-2.2887455785978e10,NaN,43.89745528581035,NaN,NaN,NaN,NaN,NaN,-1099.0920766896381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.95651687252746,NaN,0.3746483086103053,NaN,-0.42637622373015155,0.0,NaN,NaN,NaN,NaN,16.0,1.1544230148806836e32,3.1507354542706623e-5,9.790920766896383,16.88133294179394,16.88133294179394,NaN,999.0920766896381,10.629364386279502,NaN
/gen03/case08,fail,3,8,30,50,ife_moop_run,9,0.8503739833831787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
/gen03/case09,success,3,9,30,50,ife_moop_run,9,1.2408320903778076,8.91859517491661,7.438435834248118,763.0578339010697,175.31089615302238,2001.0021299421455,801.9461091171277,3815.289169505348,2.774672080632283e7,3052.2313356042787,1.6688145467676678,21.762989370467444,2.5305244493263013,0.7591573347978904,2.841620094174555,1.105381664021936,5.104591679687501,HDC,68.07906389646283,1.3750414674716923e-7,0.14805962983987067,0.85,12.738871019396303,NaN,1.1811621399722383,NaN,NaN,NaN,-2.774672080632283e10,NaN,0.0,NaN,NaN,NaN,NaN,NaN,-801.9461091171277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,68.07906389646283,NaN,1.1811621399722383,NaN,0.07230951798771185,0.0,NaN,NaN,NaN,NaN,16.0,4.396704094194516e31,3.408266719155549e-5,6.819461091171276,19.65678368787061,19.65678368787061,NaN,701.9461091171277,6.995251559491768,NaN
/gen03/case10,success,3,10,30,50,ife_moop_run,6,1.547394037246704,3.406093505016356,6.694892229941294,18.22203752815688,32.874613744111535,411.0771378658248,138.85204455253745,91.11018764078439,3.247373626399545e6,72.88815011262751,1.5100633555215317,2.771445114152982,0.8642789038976089,0.25928367116928264,1.526917064652793,1.105381664021936,9.025582190625,HDC,29.601840798024902,2.8056576828765105e-8,0.1278048471891189,0.85,45.54015289961281,NaN,2.9957452803809628,NaN,NaN,NaN,-3.247373626399545e9,NaN,0.0,NaN,NaN,NaN,NaN,NaN,-138.85204455253745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.601840798024902,NaN,2.9957452803809628,NaN,0.47650488378449196,0.0,NaN,NaN,NaN,NaN,16.0,1.8278235566079367e31,3.996360790480088e-7,0.1885204455253744,9.65170618354873,9.65170618354873,NaN,38.85204455253744,2.9069033283034824,NaN
/gen03/case100,success,3,100,30,50,ife_moop_run,3,1.4439148902893066,4.575991913198919,22.81417068200654,1122.631252352485,76.38674997770917,2003.5443507989917,525.3352752974874,5613.156261762426,3.2714685385784555e7,4490.52500940994,1.3553863144286675,73.48337589176698,3.1353330248913407,0.9405999074674022,3.805804066495392,1.105381664021936,4.4513609765625,HDC,43.076814535084125,1.7157909958692432e-7,0.05220494545629315,0.85,12.738871019396303,NaN,1.1869685502908152,NaN,NaN,NaN,-3.2714685385784557e10,NaN,0.0,NaN,NaN,NaN,NaN,NaN,-525.3352752974874,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.076814535084125,NaN,1.1869685502908152,NaN,0.07443921211710126,0.0,NaN,NaN,NaN,NaN,16.0,4.645180423278848e31,4.258273700729805e-5,4.053352752974875,16.692938149077673,16.692938149077673,NaN,425.3352752974875,10.27854401990967,NaN
/gen03/case11,success,3,11,30,50,ife_moop_run,2,1.6318080425262451,3.334311702067762,13.711691305691525,129.89403174128176,45.53155695927555,640.966678078622,366.9398298193048,649.4701587064087,8.630990824909521e6,519.5761269651271,2.339065249081222,14.264176366455237,1.7332214198993035,0.519966425969791,2.298194234457284,1.105381664021936,5.2177547296875,HDC,30.77237910842329,7.524862114694892e-8,0.1757792957187703,0.85,18.88321791715612,NaN,1.203852328654871,NaN,NaN,NaN,-8.630990824909521e9,NaN,0.0,NaN,NaN,NaN,NaN,NaN,-366.9398298193048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.77237910842329,NaN,1.203852328654871,NaN,0.08057321716797414,0.0,NaN,NaN,NaN,NaN,16.0,3.916844016291512e31,4.030502190998296e-6,2.469398298193048,13.655459065521471,13.655459065521473,NaN,266.9398298193048,5.510515668927116,NaN
/gen03/case12,success,3,12,30,50,ife_moop_run,3,1.4815781116485596,3.4269699436398153,10.327374657170125,72.81072769157207,45.7029371420186,598.6091632430426,327.20065053190467,364.0536384578603,6.173408169079982e6,291.2429107662883,2.205565172821778,7.965650814226441,1.3511981771661281,0.40535945314983846,1.9731840898734179,1.105381664021936,6.309105928125001,HDC,30.750017750975953,5.8971256798028135e-8,0.17824266698003957,0.85,25.245970164398624,NaN,1.3448815603234787,NaN,NaN,NaN,-6.173408169079982e9,NaN,0.0,NaN,NaN,NaN,NaN,NaN,-327.20065053190467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.750017750975953,NaN,1.3448815603234787,NaN,0.12868403901287523,0.0,NaN,NaN,NaN,NaN,16.0,2.9532670596943806e31,2.2064436843401814e-6,2.0720065053190466,13.336252693677581,13.33625269367758,NaN,227.2006505319047,4.421876081126229,NaN
/gen03/case13,success,3,13,30,50,ife_moop_run,5,1.4350409507751465,4.907245776701852,6.2500953986596555,32.56417711648865,35.16835732595429,512.9997439744611,255.8077502511645,162.82088558244325,6.240512546993219e6,130.2567084659546,1.9946178593972044,4.62975521072408,1.1055407940718935,0.3316622382215681,1.8116395051416403,1.105381664021936,8.581989040625002,HDC,38.57243481946976,2.6090947555404405e-8,0.14520858755609403,0.85,39.82814929815879,NaN,2.070542646764757,NaN,NaN,NaN,-6.240512546993219e9,NaN,0.0,NaN,NaN,NaN,NaN,NaN,-255.8077502511645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.57243481946976,NaN,2.070542646764757,NaN,0.3160841800515644,0.0,NaN,NaN,NaN,NaN,16.0,1.9596733016585293e31,5.302956218581532e-7,1.358077502511645,7.16661828778237,7.16661828778237,NaN,155.8077502511645,3.64062190948333,NaN
/gen03/case14,success,3,14,30,50,ife_moop_run,4,1.349816083908081,4.740863033637053,15.239850754138558,398.2865428616693,57.33843363720562,923.2251277158003,620.809021535366,1991.432714308347,2.0806343867591985e7,1593.1461714466773,3.0528305498549253,34.73120188299234,2.3535862234003715,0.7060758670201115,3.028856801252169,1.105381664021936,5.256759320312501,HDC,40.697844416513604,9.571276563443747e-8,0.19949624396208918,0.85,12.738871019396303,NaN,0.9211236838673713,NaN,NaN,NaN,-2.0806343867591984e10,NaN,0.0,NaN,NaN,NaN,NaN,NaN,-620.809021535366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.697844416513604,NaN,0.9211236838673713,NaN,-0.03568205100333221,0.0,NaN,NaN,NaN,NaN,16.0,3.66639610481858e31,1.0945805055924796e-5,5.00809021535366,12.094513853359992,12.094513853359992,NaN,520.809021535366,7.913734011545028,NaN
/gen03/case15,success,3,15,30,50,ife_moop_run,7,1.4469530582427979,2.003695943330295,55.926910380106,554.4472287022596,38.14480798218917,1121.1169735203318,852.7406734003373,2772.236143511298,1.6051805379008077e7,2217.7889148090385,4.17740677183144,72.67663124181223,3.5803337766197005,1.0741001329859101,3.908245260907906,1.105381664021936,2.7763024351562504,HDC,25.648196382188285,1.7270556663593243e-7,0.1505460769776987,0.85,12.738871019396303,NaN,0.461162947515414,NaN,NaN,NaN,-1.6051805379008078e10,NaN,25.926910380106,NaN,NaN,NaN,NaN,NaN,-852.7406734003373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.648196382188285,NaN,0.461162947515414,NaN,-0.33614559369309893,0.0,NaN,NaN,NaN,NaN,16.0,1.1628004710202228e32,2.3984324483777297e-5,7.3274067340033735,19.037223741038073,19.037223741038073,NaN,752.7406734003373,9.071993321359948,NaN
/gen03/case16,success,3,16,30,50,ife_moop_run,8,1.4976000785827637,4.995054307685742,4.6339071795974895,30.03439851549475,68.25785039488505,518.2228496998661,75.30005006829059,150.17199257747373,4.0848279033687427e6,120.137594061979,1.170007166329946,2.2000691745887,0.9071797772198845,0.27215393316596537,1.5373256162196542,1.105381664021936,9.097009796875001,HDC,39.24031761746079,3.67633584890143e-8,0.1595097303851357,0.85,32.23575998125122,NaN,7.271073981560699,NaN,NaN,NaN,-4.0848279033687425e9,NaN,0.0,NaN,NaN,NaN,NaN,NaN,-75.30005006829059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.24031761746079,NaN,7.271073981560699,NaN,0.8615985635161135,0.24699949931709408,NaN,NaN,NaN,NaN,16.0,1.941201439121037e31,9.325990993140185e-7,0.04699949931709407,13.6650867418716,13.6650867418716,NaN,24.69994993170941,2.6903128522680064,NaN
/gen03/case17,success,3,17,30,50,ife_moop_run,9,1.4326550960540771,4.585478164647912,20.403961592221464,451.07758821198087,38.03164293047662,867.0302555347872,588.750695298323,2255.3879410599047,2.8493799718774848e7,1804.3103528479235,3.115680701802318,59.30293217105674,2.9331955319366587,0.8799586595809977,3.5552541951369663,1.105381664021936,4.5378692734375,HDC,39.602926940817134,7.915363915377727e-8,0.14445345812762125,0.85,12.738871019396303,NaN,0.9368496191109197,NaN,NaN,NaN,-2.849379971877485e10,NaN,0.0,NaN,NaN,NaN,NaN,NaN,-588.750695298323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.602926940817134,NaN,0.9368496191109197,NaN,-0.028330115442746256,0.0,NaN,NaN,NaN,NaN,16.0,4.5777933933907855e31,8.501104735358616e-6,4.687506952983229,8.293931748205546,8.293931748205546,NaN,488.7506952983229,9.54356046767599,NaN
/gen03/case18,success,3,18,30,50,ife_moop_run,6,1.5094659328460693,8.517584603401433,10.323973849010136,742.8380470795039,84.94240497576367,1494.0326597269736,825.2019925888507,3714.1902353975192,4.083462448143001e7,2971.3521883180156,2.2337980794448753,43.72598393531802,2.689392444720705,0.8068177334162113,3.38136235111629,1.105381664021936,5.951985101562501,HDC,64.29235860060925,9.095688481441988e-8,0.12991499060079945,0.85,12.738871019396303,NaN,1.0652373192427402,NaN,NaN,NaN,-4.083462448143001e10,NaN,0.0,NaN,NaN,NaN,NaN,NaN,-825.2019925888507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64.29235860060925,NaN,1.0652373192427402,NaN,0.027446372991539576,0.0,NaN,NaN,NaN,NaN,16.0,3.050285701491197e31,1.683316949789261e-5,7.052019925888506,9.972593044962835,9.972593044962835,NaN,725.2019925888507,9.120685503191396,NaN
/gen03/case19,success,3,19,30,50,ife_moop_run,2,1.435669183731079,3.439170131406689,53.157035455115306,1191.429631261404,31.428331470738033,1622.2110365959238,1420.018723363468,5957.148156307022,4.8385614278142385e7,4765.718525045616,8.023109339131535,189.54707035127024,4.689763455899609,1.4069290367698828,5.343941103525627,1.105381664021936,3.2175221203125,HDC,35.51868013917543,1.2311816735574836e-7,0.1678932800606523,0.85,12.738871019396303,NaN,0.3607447043557449,NaN,NaN,NaN,-4.838561427814239e10,NaN,23.157035455115306,NaN,NaN,NaN,NaN,NaN,-1420.018723363468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.51868013917543,NaN,0.3607447043557449,NaN,-0.44280003552472125,0.0,NaN,NaN,NaN,NaN,16.0,8.011761224068356e31,2.4740001490453872e-5,13.000187233634682,9.13834741228205,9.13834741228205,NaN,1320.018723363468,13.472694985340132,NaN
/gen03/case20,success,3,20,30,50,ife_moop_run,3,1.5146958827972412,6.296301444016073,20.07525735452567,1160.6889843014703,55.78482368381974,1762.0859632066358,1357.9218436279698,5803.444921507351,5.420921407875527e7,4642.755937205881,4.359827797290814,104.03268377077666,3.515834985441799,1.0547504956325398,4.274531455960215,1.105381664021936,4.832901510937501,HDC,52.36008206147389,1.0705642979948194e-7,0.14334523887817816,0.85,12.738871019396303,NaN,0.5362897566450862,NaN,NaN,NaN,-5.4209214078755264e10,NaN,0.0,NaN,NaN,NaN,NaN,NaN,-1357.9218436279698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.36008206147389,NaN,0.5362897566450862,NaN,-0.2706004981609303,0.0,NaN,NaN,NaN,NaN,16.0,3.9515996402338186e31,2.3367382905701085e-5,12.379218436279698,8.859935341379968,8.859935341379968,NaN,1257.9218436279698,12.083206668504593,NaN
/gen03/case21,success,3,21,30,50,ife_moop_run,4,1.521028995513916,3.5934597007649014,34.95859940271789,1126.3948189684907,55.210915667794566,1861.9964919870445,1259.1201792443294,5631.974094842453,3.30326380828009e7,4505.579275873963,3.0885215634300014,102.0083443051403,3.663076451761667,1.0989229355285002,4.262408146504389,1.105381664021936,3.6763429828125003,HDC,37.094870336134456,1.7049725428302538e-7,0.09391587051740544,0.85,12.738871019396303,NaN,0.4319714904588373,NaN,NaN,NaN,-3.30326380828009e10,NaN,4.958599402717887,NaN,NaN,NaN,NaN,NaN,-1259.1201792443294,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.094870336134456,NaN,0.4319714904588373,NaN,-0.36454491509476844,0.0,NaN,NaN,NaN,NaN,16.0,6.451451850418896e31,3.932479571883115e-5,11.391201792443296,15.364278513000274,15.364278513000272,NaN,1159.1201792443294,11.09699060315533,NaN
/gen03/case22,success,3,22,30,50,ife_moop_run,5,1.4404921531677246,3.945831378136402,23.749643562392922,858.7323347438492,71.52887557224949,1675.180848312071,1190.4880803779351,4293.661673719246,2.518809920518022e7,3434.9293389753966,3.4561705045694198,60.02697007843117,3.2102484324913334,0.9630745297473999,3.561112870897139,1.105381664021936,3.7758204859375004,HDC,38.57211203738534,1.7046390196987175e-7,0.15228864580320697,0.85,12.738871019396303,NaN,0.47382797866868326,NaN,NaN,NaN,-2.518809920518022e10,NaN,0.0,NaN,NaN,NaN,NaN,NaN,-1190.4880803779351,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.57211203738534,NaN,0.47382797866868326,NaN,-0.3243792985675244,0.0,NaN,NaN,NaN,NaN,16.0,6.530779264359128e31,3.537238570694517e-5,10.704880803779352,18.127707121137107,18.127707121137107,NaN,1090.4880803779351,9.403500444416876,NaN
/gen03/case23,fail,3,23,30,50,ife_moop_run,7,0.926224946975708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
/gen03/case24,success,3,24,30,50,ife_moop_run,8,1.410780906677246,5.567009271055585,5.411060248386127,32.027987228818766,39.56557081994003,513.5864712923654,-179.3290404983896,160.13993614409384,6.495316080881311e6,128.11194891527506,0.741196383329714,4.047456736385247,1.0852586264431638,0.32557758793294916,1.790516464449113,1.105381664021936,8.957044971875,HDC,42.29055303051453,2.4654679487493916e-8,0.05836357205549872,0.85,38.63005320358418,NaN,Inf,NaN,NaN,NaN,-6.495316080881311e9,NaN,0.0,NaN,NaN,NaN,NaN,NaN,179.3290404983896,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.29055303051453,NaN,Inf,NaN,Inf,2.793290404983896,NaN,NaN,NaN,NaN,16.0,1.8899287968317395e31,5.172360634763962e-7,2.593290404983896,7.107150157922734,7.107150157922734,NaN,279.3290404983896,3.4689965653828176,NaN
/gen03/case25,success,3,25,30,50,ife_moop_run,9,1.3593978881835938,7.0853335733526315,14.505953514257989,689.6861993527742,52.05568561647275,1211.545066184106,904.5223359555857,3448.4309967638715,4.4947783020331234e7,2758.744797411097,3.9461086978229276,66.24504040097848,3.2732126582018473,0.9819637974605542,3.744096648939271,1.105381664021936,4.743046120312501,HDC,55.177163392853714,7.672082503388526e-8,0.17825901968568322,0.85,12.738871019396303,NaN,0.8345353414437,NaN,NaN,NaN,-4.494778302033123e10,NaN,0.0,NaN,NaN,NaN,NaN,NaN,-904.5223359555857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.177163392853714,NaN,0.8345353414437,NaN,-0.07855526681100085,0.0,NaN,NaN,NaN,NaN,16.0,4.367796111942503e31,1.1513916225038718e-5,7.845223359555857,7.346963283740089,7.346963283740088,NaN,804.5223359555857,10.442521906115925,NaN
/gen03/case26,success,3,26,30,50,ife_moop_run,6,1.6175379753112793,2.4621694547057116,25.119515569571774,243.203658225878,44.616392558427215,661.517984897517,343.14953861542926,1216.01829112939,9.95042691899757e6,972.814632903512,2.077837777652703,27.25496664789647,2.1066850241158908,0.6320055072347672,2.754449081686965,1.105381664021936,4.3873063609375,HDC,26.60035256911079,1.2220765008662509e-7,0.14706998405806707,0.85,12.738871019396303,NaN,1.1524039426475194,NaN,NaN,NaN,-9.95042691899757e9,NaN,0.0,NaN,NaN,NaN,NaN,NaN,-343.14953861542926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.60035256911079,NaN,1.1524039426475194,NaN,0.061604735435460335,0.0,NaN,NaN,NaN,NaN,16.0,4.934899805781117e31,1.0014062015253848e-5,2.2314953861542928,18.120764382466092,18.120764382466092,NaN,243.1495386154293,6.744067055188629,NaN
/gen03/case27,success,3,27,30,50,ife_moop_run,2,1.4268798828125,4.7593709563536555,32.37724540004169,1204.089845512049,39.70158764063294,1673.5415749185847,1454.4663780829983,6020.449227560243,5.4683305552647926e7,4816.359382048196,7.639119348479045,151.64253082409635,4.3156162037315005,1.2946848611194501,4.8473049368156405,1.105381664021936,3.7155727984375004,HDC,43.26723581190132,1.1009665869163455e-7,0.1945439144798109,0.85,12.738871019396303,NaN,0.4196489756640995,NaN,NaN,NaN,-5.468330555264793e10,NaN,2.377245400041687,NaN,NaN,NaN,NaN,NaN,-1454.4663780829983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.26723581190132,NaN,0.4196489756640995,NaN,-0.37711383263421216,0.0,NaN,NaN,NaN,NaN,16.0,6.244564587055404e31,2.282342786836016e-5,13.344663780829983,8.341772054483837,8.341772054483837,NaN,1354.4663780829983,13.198233897131704,NaN
/gen03/case28,success,3,28,30,50,ife_moop_run,3,1.5675451755523682,4.056853338102707,30.700132145987965,654.3258696331978,32.104916143487316,1062.7523342514849,516.0744460401819,3271.6293481659886,3.660381965918466e7,2617.3034785327914,1.9440192427184981,101.90431065273657,3.888694076251446,1.1666082228754338,4.245427668458171,1.105381664021936,3.5225393328125003,HDC,37.226964161050226,8.937945216176557e-8,0.06038414772428523,0.85,12.738871019396303,NaN,1.0152794852507105,NaN,NaN,NaN,-3.6603819659184654e10,NaN,0.7001321459879648,NaN,NaN,NaN,NaN,NaN,-516.0744460401819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.226964161050226,NaN,1.0152794852507105,NaN,0.006585610913354488,0.0,NaN,NaN,NaN,NaN,16.0,7.168783009172799e31,1.1766301791386602e-5,3.960744460401819,7.913748284157104,7.913748284157104,NaN,416.0744460401819,11.294199531301544,NaN
/gen03/case29,fail,3,29,30,50,ife_moop_run,4,1.006700038909912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
/gen03/case30,success,3,30,30,50,ife_moop_run,5,1.389456033706665,3.3335116774382136,8.74453282020505,19.360281266030928,18.92318855088618,344.57507872088354,17.177792402462483,96.80140633015463,4.595191016166505e6,77.44112506412371,1.0524677299425007,5.115491296292209,1.08366210036574,0.325098630109722,1.7607244174772483,1.105381664021936,7.631057809375001,HDC,28.99100029941773,2.1065806837973472e-8,0.06057411309136055,0.85,45.86648628778341,NaN,23.337929320790895,NaN,NaN,NaN,-4.595191016166505e9,NaN,0.0,NaN,NaN,NaN,NaN,NaN,-17.177792402462483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.99100029941773,NaN,23.337929320790895,NaN,1.368062320241997,0.8282220759753752,NaN,NaN,NaN,NaN,16.0,2.229692261292168e31,2.497282410516539e-7,0.6282220759753752,5.676652845994694,5.676652845994694,NaN,82.82220759753751,3.7109556299249453,NaN
/gen03/case31,success,3,31,30,50,ife_moop_run,7,1.3853521347045898,3.26354352785305,40.04664353438438,637.1738194754383,29.67122355079484,1051.059536266602,821.8830955706063,3185.8690973771913,3.151068487959902e7,2548.6952779017533,4.586246007986664,107.372353281058,3.977363003674585,1.1932089011023754,4.358588696667473,1.105381664021936,3.2332034109375005,HDC,32.65866359005375,1.0110440663382155e-7,0.13853635560649974,0.85,12.738871019396303,NaN,0.5684280253433195,NaN,NaN,NaN,-3.151068487959902e10,NaN,10.04664353438438,NaN,NaN,NaN,NaN,NaN,-821.8830955706063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.65866359005375,NaN,0.5684280253433195,NaN,-0.24532451809166306,0.0,NaN,NaN,NaN,NaN,16.0,8.37194405887907e31,1.3163386376201762e-5,7.018830955706063,9.091719873678016,9.091719873678016,NaN,721.8830955706063,11.120492936274355,NaN
/gen03/case32,success,3,32,30,50,ife_moop_run,8,1.4239521026611328,5.195136372625807,24.933012802345996,786.6224579489282,35.5740662628894,1200.051762980721,939.8802280145176,3933.1122897446417,4.77683228828091e7,3146.4898317957127,4.612540580723439,110.56122346765949,3.7849804723563123,1.1354941417068938,4.350331905101173,1.105381664021936,4.1182782265625,HDC,44.27108172460905,8.233724887921683e-8,0.1450986806759326,0.85,12.738871019396303,NaN,0.6538553732677829,NaN,NaN,NaN,-4.7768322882809105e10,NaN,0.0,NaN,NaN,NaN,NaN,NaN,-939.8802280145176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.27108172460905,NaN,0.6538553732677829,NaN,-0.18451830295674967,0.0,NaN,NaN,NaN,NaN,16.0,5.275421834177836e31,1.2239581220117554e-5,8.198802280145177,6.847571211092001,6.847571211092002,NaN,839.8802280145176,12.024299761328992,NaN
/gen03/case33,success,3,33,30,50,ife_moop_run,9,1.298025131225586,3.047740696423757,39.05685150642491,986.3796858470255,54.620821230059164,1740.2222203991575,1191.1062369375095,4931.898429235128,2.646677773579742e7,3945.518743388102,3.1691341589234585,90.29337747344202,3.5998552659505862,1.0799565797851758,4.112169352914064,1.105381664021936,3.4066673265625003,HDC,33.59756952451046,1.863429873657997e-7,0.10226397060064989,0.85,12.738871019396303,NaN,0.4210339766076471,NaN,NaN,NaN,-2.646677773579742e10,NaN,9.056851506424913,NaN,NaN,NaN,NaN,NaN,-1191.1062369375095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.59756952451046,NaN,0.4210339766076471,NaN,-0.37568285604600665,0.0,NaN,NaN,NaN,NaN,16.0,7.547640002559617e31,4.016871980158755e-5,10.711062369375096,17.921741601623676,17.921741601623676,NaN,1091.1062369375095,10.39759368860208,NaN
/gen03/case34,success,3,34,30,50,ife_moop_run,6,1.358025074005127,4.969149423659622,31.397332467143237,1396.1254579523209,44.84241284699731,1911.1872014044395,1580.2399360796724,6980.6272897616045,5.772618858090704e7,5584.501831809283,5.7748995131564,155.67019806850186,4.467080701584951,1.3401242104754854,4.8856376543647455,1.105381664021936,3.6262992390625004,HDC,45.17269182665502,1.2092652332273414e-7,0.1419300553239576,0.85,12.738871019396303,NaN,0.4041029267233793,NaN,NaN,NaN,-5.772618858090704e10,NaN,1.3973324671432366,NaN,NaN,NaN,NaN,NaN,-1580.2399360796724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.17269182665502,NaN,0.4041029267233793,NaN,-0.3935080041596513,0.0,NaN,NaN,NaN,NaN,16.0,6.588688953075767e31,2.862826461250068e-5,14.602399360796724,9.024162693415706,9.024162693415706,NaN,1480.2399360796724,13.400303987312382,NaN
